record_id,data_source,icij_source,node_type,primary_name,jurisdiction,status,incorporated,inactivated,struck_off,company_type,countries,address,address_type,notes
10006435,ICIJ,Panama Papers,ENTITY,SLAPAK INVESTMENT CORP.,PMA,Defaulted,10-OCT-1989,10-FEB-1993,10-JAN-1991,,PMA;ZAF,MR. ELIAHU SHMID P. O. BOX 3279 CAMBRIDGE 5206 EAST LONDON REPUBLIC OF SOUTH AFRICA,BUSINESS,
10006437,ICIJ,Panama Papers,ENTITY,FINDECO HOLDING INC.,PMA,Defaulted,10-OCT-1995,17-JAN-2008,15-JAN-2008,,PMA;GBR,"MRS. MARY MCARTHUR SUITE 299, 56 GLOUCESTER ROAD KENSINGTON LONDON   SW7  4UB ENGLAND *S.I.*",BUSINESS,
10006464,ICIJ,Panama Papers,ENTITY,FIDELIO S.A.,PMA,Defaulted,07-OCT-1992,30-MAR-2001,07-JAN-2001,,PMA;GBR,COLLYER BRISTOW LLP SOLICITORS 4 BEDFORD ROW LONDON WC1R 4TF UNITED KINGDOM *S.I.*,BUSINESS,
10006495,ICIJ,Panama Papers,ENTITY,INTERNATIONAL MANAGEMENT SYSTEMS AGENCIES S.A.,PMA,Inactivated,20-JAN-1994,18-MAY-1995,20-APR-1995,,PMA;GBR,"RATHBONE TRUST COMPANY LIMITED 159 NEW BOND STREET LONDON W1S 2UD ENGLAND, UNITED KINGDOM *S.I.*",BUSINESS,
10006640,ICIJ,Panama Papers,ENTITY,OTHMAN ENTERPRISES INC.,PMA,Defaulted,11-DEC-1980,10-JUL-2001,11-MAR-1999,,PMA;GBR,MR. MOHAMMED KAMAL SADEK 62 PRINCES COURT 88 BROMPTON ROAD LONDON  SW3 1ET U.K. *S.I.*,BUSINESS,
10006586,ICIJ,Panama Papers,ENTITY,H. A. CONTINENTAL S.A.,PMA,Defaulted,27-DEC-1988,01-OCT-1997,27-MAR-1990,,PMA;GBR,"HAMLIN SLOWE & CO. (LONDON) P. O. BOX 4SQ ROXBURGHE HOUSE 273-287 REGENT STREET LONDON W1A 4SQ ENGLAND, UNITED KINGDOM",BUSINESS,
10006610,ICIJ,Panama Papers,ENTITY,VICTORIA REALTY INC.,PMA,Defaulted,05-JAN-1990,17-MAY-1993,05-APR-1991,,PMA;GBR,"COLIN BISHOP & CO. SHAKESPEARE HOUSE DOLLIS MEWS, DOLLIS PARK LONDON N3 IHH ENGLAND UNITED KINGDOM",BUSINESS,
10006648,ICIJ,Panama Papers,ENTITY,GENERAL TRADER AND SUPPLY EQUITIES INC. (G T S INC.),PMA,Dissolved,19-JUL-1995,07-JUN-1999,19-OCT-1999,,PMA;GBR,TAMOSIUS & HUTCHINSON LECONFIELD HOUSE CURZON STREET LONDON W1Y 7FB ENGLAND,BUSINESS,
10006707,ICIJ,Panama Papers,ENTITY,DEVCRAFT LIMITED INC.,PMA,Inactivated,26-AUG-1980,07-NOV-1991,26-NOV-1981,,PMA;GBR,"CLAYTON STARK & CO. 5TH FLOOR, CHARLES HOUSE 108-110 FINCHLEY ROAD LONDON NW3 5JJ UNITED KINGDOM",BUSINESS,
10006710,ICIJ,Panama Papers,ENTITY,STONE PARK INTERNATIONAL S.A.,PMA,Defaulted,08-MAR-1994,21-JAN-1999,08-JUN-1995,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10006714,ICIJ,Panama Papers,ENTITY,TROJAN INTERNATIONAL INC.,PMA,Defaulted,15-MAY-1991,01-OCT-1996,15-AUG-1992,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10006738,ICIJ,Panama Papers,ENTITY,ROSIER ASSOCIATES S.A.,PMA,Trash company,05-JAN-1990,14-JAN-1993,05-APR-1991,,PMA;GBR,"ROBERT JOHN SPECTERMAN 315 OXFORD STREET LONDON WIR 1LA ENGLAND, UNITED KINGDOM",BUSINESS,
10006835,ICIJ,Panama Papers,ENTITY,BLUE REAL ESTATE INC.,PMA,Inactivated,14-DEC-1990,01-JUL-2010,15-JAN-2013,,PMA;GBR,"GEORGALLIS & CO. 69 CROUCH HALL RD CROUCH END LONDON N8 8HD ENGLAND, UNITED KINGDOM",BUSINESS,
10006890,ICIJ,Panama Papers,ENTITY,PEGASUS UNIVERSAL CORP.,PMA,Defaulted,22-AUG-1988,05-APR-1990,22-NOV-1989,,PMA;GBR,MR. MICHAEL R. BRUCH 29 FELLOWS ROAD LONDON NW3 3DX ENGLAND UNITED KINGDOM *S.I.*,BUSINESS,
10007086,ICIJ,Panama Papers,ENTITY,MARKLAND INC.,PMA,Defaulted,22-JUN-1990,15-MAR-1993,22-SEP-1991,,PMA;GBR,COLLYER BRISTOW LLP SOLICITORS 4 BEDFORD ROW LONDON WC1R 4TF UNITED KINGDOM *S.I.*,BUSINESS,
10007089,ICIJ,Panama Papers,ENTITY,NEBLETT HOLDINGS INC.,PMA,Changed agent,04-JAN-1990,19-JUN-1998,04-APR-1999,,PMA;GBR,"LEVY GEE 66 WIGMORE STREET LONDON, W1H OHQ ENGLAND",BUSINESS,
10007104,ICIJ,Panama Papers,ENTITY,MARINE SKILLS CORPORATION,PMA,Defaulted,20-JUN-1990,28-APR-1998,20-SEP-1998,,PMA;GBR,T.R. SOUTH AND CO. 4 WOODYARD LANE DULWICH; LONDON SE21 7BH ENGLAND; UNITED KINGDOM *S.I.*,BUSINESS,
10007145,ICIJ,Panama Papers,ENTITY,MANEX INVESTMENTS S.A.,PMA,Defaulted,06-MAY-1993,21-JAN-1999,06-AUG-1996,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10007171,ICIJ,Panama Papers,ENTITY,QUELONIA SHIPPING INC.,PMA,Defaulted,20-JUN-1980,05-JUL-2004,20-SEP-2002,,PMA;GBR,"MR. ANTHONY GALANI 31 WINNINGTON ROAD LONDON N2 OTR ENGLAND, UNITED KINGDOM",BUSINESS,
10007247,ICIJ,Panama Papers,ENTITY,HAMELIN PROPERTIES S.A.,PMA,Defaulted,21-MAR-1994,27-MAR-1997,21-JUN-1995,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10007267,ICIJ,Panama Papers,ENTITY,SHANNON HOLDINGS INTERNATIONAL INC.,PMA,Defaulted,21-SEP-1988,25-NOV-1991,21-DEC-1989,,PMA;GBR,HAROLD BENJAMIN SOLICITORS 48 QUEEN ANNE STREET LONDON W1G 9JJ ENGLAND,BUSINESS,
10007296,ICIJ,Panama Papers,ENTITY,GOODSHARE LIMITED S.A.,PMA,Trash company,17-SEP-1980,09-MAR-1990,17-DEC-1981,,PMA;GBR,GOODSHARE LIMITED S. A. FLAT 20; MOURNE HOUSE 11-13 MARESFIELD GARDENS LONDON NW3 ENGLAND; UNITED KINGDOM,BUSINESS,
10007374,ICIJ,Panama Papers,ENTITY,JEANNE INC.,PMA,Defaulted,21-NOV-1989,10-FEB-1993,21-FEB-1991,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10007357,ICIJ,Panama Papers,ENTITY,NORTHOLME CORPORATION,PMA,Defaulted,17-OCT-1988,26-AUG-1993,17-JAN-1990,,PMA;GBR,"PARK NELSON THOMPSON QUARRELL 1 BELL YARD LONDON WC2A 2JP ENGLAND, UNITED KINGDOM",BUSINESS,
10007368,ICIJ,Panama Papers,ENTITY,WOODLAND ASSOCIATES INC.,PMA,Defaulted,06-JUL-1989,10-FEB-1993,06-OCT-1990,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10007428,ICIJ,Panama Papers,ENTITY,ALDABRA SHIPPING CORPORATION,PMA,Defaulted,03-JUL-1990,05-JUN-1995,03-OCT-1991,,PMA;GBR,T.R. SOUTH AND CO. 4 WOODYARD LANE DULWICH; LONDON SE21 7BH ENGLAND; UNITED KINGDOM *S.I.*,BUSINESS,
10007447,ICIJ,Panama Papers,ENTITY,CORAK ENGINEERING AND SERVICES INC.,PMA,Dissolved,07-MAY-1991,10-MAY-1993,07-AUG-1992,,PMA;GBR,"INTERTRUST LIMITED SCEPTRE HOUSE 169-173 REGENT STREET LONDON W1R 7FB ENGLAND, UNITED KINGDOM",BUSINESS,
10007462,ICIJ,Panama Papers,ENTITY,DRAKELY CORPORATION,PMA,Trash company,31-JAN-1990,14-JAN-1993,30-APR-1991,,PMA;GBR,"ROBERT JOHN SPECTERMAN 315 OXFORD STREET LONDON WIR 1LA ENGLAND, UNITED KINGDOM",BUSINESS,
10007507,ICIJ,Panama Papers,ENTITY,ALEXANDRIA PROPERTIES INTERNATIONAL INC.,PMA,Defaulted,01-MAR-1990,26-MAR-1996,01-JUN-1991,,PMA;GBR,"GEORGALLIS & CO. 69 CROUCH HALL RD CROUCH END LONDON N8 8HD ENGLAND, UNITED KINGDOM",BUSINESS,
10007583,ICIJ,Panama Papers,ENTITY,KELLAND PROPERTIES INC.,PMA,Changed agent,17-JAN-1994,04-FEB-1999,17-APR-1999,,PMA;GBR,MESSILA HOUSE LTD. MESSILA HOUSE 51 SOUTH AUDLEY STREET LONDON W1Y 6AA ENGLAND,BUSINESS,
10007585,ICIJ,Panama Papers,ENTITY,ABM WORLDWIDE TECHNOLOGIES INC.,PMA,Defaulted,28-JUN-1993,18-JUL-2011,15-JUL-2011,,PMA;GBR,PARVEZ & CO. CHARTERED ACCOUNTANTS 20 GREYHOUND ROAD LONDON W6 8NX ENGLAND,BUSINESS,
10007657,ICIJ,Panama Papers,ENTITY,TREADMILL TRADING INC.,PMA,Defaulted,03-FEB-1996,14-SEP-2001,03-MAY-2000,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10007672,ICIJ,Panama Papers,ENTITY,BAGGINS INVESTMENTS INC.,PMA,Defaulted,21-MAR-1994,21-JAN-1999,21-JUN-1995,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10007715,ICIJ,Panama Papers,ENTITY,AVILYN HOLDINGS INC.,PMA,Changed agent,26-APR-1991,04-FEB-1999,26-JUL-1999,,PMA;GBR,MESSILA HOUSE LTD. MESSILA HOUSE 51 SOUTH AUDLEY STREET LONDON W1Y 6AA ENGLAND,BUSINESS,
10007861,ICIJ,Panama Papers,ENTITY,HAMBLETON PROPERTIES INC.,PMA,Defaulted,28-JUL-1988,17-JUL-1997,28-OCT-1989,,PMA;GBR,CANADIAN REAL ESTATE CENTRE LTD. BROADWAY HOUSE 112-134 THE BROADWAY WIMBLEDON LONDON SW19 1RL ENGLAND,BUSINESS,
10007911,ICIJ,Panama Papers,ENTITY,CRESSWAY TRADING INC.,PMA,Defaulted,30-MAR-1994,27-MAR-1997,30-JUN-1995,,PMA;GBR,PARVEZ & CO. CHARTERED ACCOUNTANTS 20 GREYHOUND ROAD LONDON W6 8NX ENGLAND,BUSINESS,
10007915,ICIJ,Panama Papers,ENTITY,A.C. FUTURES INC.,PMA,Defaulted,21-MAR-1994,29-MAY-1995,21-JUN-1995,,PMA;GBR,"MARRIOTS COMPANY SERVICES LIMITED 2ND FLOOR, ST. JAMES HOUSE 123-125 CITY ROAD LONDON EC1V 1JB ENGLAND",BUSINESS,
10007937,ICIJ,Panama Papers,ENTITY,MONNIER MANAGEMENT INC.,PMA,Defaulted,25-JAN-1993,17-JUL-2009,15-JUL-2009,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10007963,ICIJ,Panama Papers,ENTITY,MONIRA ESTATES INC.,PMA,Defaulted,19-JAN-1981,10-SEP-1993,19-APR-1982,,PMA;GBR,LAMBERTON ESTATES 5 DERBY STREET MAYFAIR; LONDON W1Y 7HD ENGLAND; UNITED KINGDOM,BUSINESS,
10007965,ICIJ,Panama Papers,ENTITY,HERITAGE ASSOCIATES INC.,PMA,Defaulted,27-DEC-1991,27-MAR-1997,27-MAR-1993,,PMA;GBR,"GEORGALLIS & CO. 69 CROUCH HALL RD CROUCH END LONDON N8 8HD ENGLAND, UNITED KINGDOM",BUSINESS,
10008021,ICIJ,Panama Papers,ENTITY,SUTTON ENTERPRISES INC.,PMA,Defaulted,21-NOV-1989,01-OCT-1996,21-FEB-1991,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10008063,ICIJ,Panama Papers,ENTITY,BOLESCO HOLDING S.A.,PMA,Active,27-MAY-1985,,,,PMA;GBR,BOLESCO HOLDING SA c/o Dina Tukhvatulina Aurora Petroleum Trading & Supply Ltd. 205 Harbour Yard Chelsea Harbour London SW10 0XD,BUSINESS,
10008064,ICIJ,Panama Papers,ENTITY,NOUF PROPERTIES S.A.,PMA,Changed agent,10-NOV-1980,04-FEB-1999,10-FEB-2000,,PMA;GBR,MESSILA HOUSE LTD. MESSILA HOUSE 51 SOUTH AUDLEY STREET LONDON W1Y 6AA ENGLAND,BUSINESS,
10008129,ICIJ,Panama Papers,ENTITY,LOGICAL COMPUTER TECHNOLOGY INC.,PMA,Defaulted,17-JUL-1980,08-JUL-1991,17-OCT-1981,,PMA;GBR,"DELOITTE & TOUCHE (LONDON) 180 STRAND LONDON WC2R 1BL ENGLAND, UNITED KINGDOM",BUSINESS,
10008220,ICIJ,Panama Papers,ENTITY,MEYER PROPERTIES INC.,PMA,Defaulted,17-SEP-1991,27-MAR-1997,17-DEC-1992,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10008242,ICIJ,Panama Papers,ENTITY,PEARL PROPERTIES INC.,PMA,Defaulted,02-MAR-1989,17-MAR-1997,02-JUN-1990,,PMA;GBR,"PEARL PROPERTIES INC. DE GIORGIO & CO. 4TH FLOOR 50 HANS CRESCENT KNIGHTSBRIDGE, LONDON SW1X ONB ENGLAND ATTN.: MR. MICHAEL DE GIORGIO",BUSINESS,
10008270,ICIJ,Panama Papers,ENTITY,"GRUPO INVERSIONISTA DIAMANTE, S.A.",PMA,Defaulted,24-NOV-1975,05-AUG-1989,24-FEB-1977,,PMA;GBR,"THRING TOWNSEND LEE & PEMBERTONS SOLICITORS 142 BUCKINGHAM PALACE ROAD LONDON SW1W 9TR ENGLAND, UNITED KINGDOM",BUSINESS,
10008285,ICIJ,Panama Papers,ENTITY,COLORAMA ENTERPRISES S.A.,PMA,Dissolved,09-JAN-1998,31-JUL-2007,15-JUL-2009,,PMA;GBR,SOCIETE GENERALE [Helen Green] 41 Tower Hill London Ec3N 4Ha CT20 3ST,BUSINESS,
10008298,ICIJ,Panama Papers,ENTITY,ASLAM CORPORATION S.A.,PMA,Dissolved,11-NOV-1997,17-JAN-2005,31-DEC-2005,,PMA;GBR,MR. ABDUL BAQI ARSHAD 11 RECTORY ORCHARD CHURCH ROAD LONDON SW19 5AS ENGLAND S.I.,BUSINESS,
10008299,ICIJ,Panama Papers,ENTITY,QUDRATI CORPORATION,PMA,Bad debt account,08-MAY-2000,19-JUL-2006,08-AUG-2001,,PMA;GBR,PARVEZ & CO. CHARTERED ACCOUNTANTS 20 GREYHOUND ROAD LONDON W6 8NX ENGLAND,BUSINESS,
10008359,ICIJ,Panama Papers,ENTITY,T.J.HOLDINGS S.A.,PMA,Dissolved,25-AUG-1992,24-APR-2015,15-JAN-2017,,PMA;GBR,A B ARSHAD 22 DEER PARK ROAD LONDON SW19 3TL UNITED KINGDOM *S.I.*,BUSINESS,
10008417,ICIJ,Panama Papers,ENTITY,REMICH ENTERPRISES S.A.,PMA,Defaulted,15-APR-1991,16-AUG-1993,15-JUL-1992,,PMA;GBR,"INTERTRUST LIMITED SCEPTRE HOUSE 169-173 REGENT STREET LONDON W1R 7FB ENGLAND, UNITED KINGDOM",BUSINESS,
10008437,ICIJ,Panama Papers,ENTITY,AIS INVESTMENTS INC.,PMA,Dissolved,08-MAY-1981,13-JUL-2006,08-AUG-1982,,PMA;GBR,"MICHAEL PETTMAN PETTMAN SMITH 79 KNIGHTSBRIDGE LONDON SW1X 7RB ENGLAND, UNITED KINGDOM",BUSINESS,
10008485,ICIJ,Panama Papers,ENTITY,"TABASCO HOLDINGS, INC.",PMA,Defaulted,22-MAY-1978,04-JUL-2005,30-JUN-2005,,PMA;GBR,MR LINSAY MCNEALE 43 Fentiman Road London Sw8 1Lm Scrubs Lane LONDON NW10 6RE,BUSINESS,
10008664,ICIJ,Panama Papers,ENTITY,CHEMAPRO INC.,PMA,Dissolved,08-MAY-1991,10-MAY-1993,08-AUG-1992,,PMA;GBR,"INTERTRUST LIMITED SCEPTRE HOUSE 169-173 REGENT STREET LONDON W1R 7FB ENGLAND, UNITED KINGDOM",BUSINESS,
10008702,ICIJ,Panama Papers,ENTITY,BETHELL PROPERTIES INC.,PMA,Defaulted,22-NOV-1991,18-DEC-1995,22-FEB-1993,,PMA;GBR,"COLIN BISHOP & CO. SHAKESPEARE HOUSE DOLLIS MEWS, DOLLIS PARK LONDON N3 IHH ENGLAND UNITED KINGDOM",BUSINESS,
10008712,ICIJ,Panama Papers,ENTITY,RIPPLE CONSULTANTS INC.,PMA,Defaulted,31-JUL-1992,14-DEC-1995,31-OCT-1993,,PMA;GBR,PARVEZ & CO. CHARTERED ACCOUNTANTS 20 GREYHOUND ROAD LONDON W6 8NX ENGLAND,BUSINESS,
10008734,ICIJ,Panama Papers,ENTITY,GURKHA PROPERTIES INC.,PMA,Defaulted,31-JAN-1995,19-JUL-2007,15-JUL-2007,,PMA;GBR,"MRS. MARY MCARTHUR SUITE 299, 56 GLOUCESTER ROAD KENSINGTON LONDON   SW7  4UB ENGLAND *S.I.*",BUSINESS,
10008755,ICIJ,Panama Papers,ENTITY,MARBURY INTERNATIONAL BUSINESS GROUP LLC,NEV,Defaulted,17-SEP-2007,06-NOV-2014,01-OCT-2014,,NEV;GBR,CEC GROUP LIMITED 11 HERA COURT CYCLOPS WHARF HOMER DRIVE LONDON E14 3UJ UNITED KINGDOM,BUSINESS,
10008887,ICIJ,Panama Papers,ENTITY,EURAVAL HOLDINGS S. A.,PMA,Inactivated,13-MAR-1981,16-MAR-1992,13-JUN-1982,,PMA;GBR,"ROMITO AND CO. 18 CONWAY STREET LONDON W1T 6BE ENGLAND, UNITED KINGDOM",BUSINESS,
10008926,ICIJ,Panama Papers,ENTITY,CASACO INTERNATIONAL INC.,PMA,Inactivated,31-MAR-1981,23-FEB-2006,30-JUN-2002,,PMA;GBR,HAROLD BENJAMIN SOLICITORS 48 QUEEN ANNE STREET LONDON W1G 9JJ ENGLAND,BUSINESS,
10008912,ICIJ,Panama Papers,ENTITY,WESTERLAND HOLDINGS INC.,PMA,Active,07-MAR-1986,,,,PMA;GBR,EDWIN COE LLP 2 Stone Buildings Lincoln's Inn London London WC2A 3TH,BUSINESS,
10009061,ICIJ,Panama Papers,ENTITY,CORONET TRADING INC.,PMA,Defaulted,31-MAY-1991,02-JUN-1994,31-AUG-1992,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10009066,ICIJ,Panama Papers,ENTITY,ARGON TRADING INC.,PMA,Defaulted,11-JAN-1995,18-JUL-2012,15-JUL-2012,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10009107,ICIJ,Panama Papers,ENTITY,JANNIK HOLDINGS INC.,PMA,Defaulted,19-MAR-1991,27-MAR-1997,19-JUN-1992,,PMA;GBR,"MR. AHMED ABDEL WAHIB AL-QURTAS 1 STRATHMORE COURT PARK ROAD LONDON NW8 ENGLAND, UNITED KINGDOM",BUSINESS,
10009191,ICIJ,Panama Papers,ENTITY,SILVERHOLME INC.,PMA,Bad debt account,07-APR-1992,14-MAR-1996,07-JUL-1993,,PMA;GBR,PARVEZ & CO. CHARTERED ACCOUNTANTS 20 GREYHOUND ROAD LONDON W6 8NX ENGLAND,BUSINESS,
10009221,ICIJ,Panama Papers,ENTITY,INTERNATIONAL CAPITAL HOLDINGS INC.,PMA,Dissolved,06-JUL-1981,09-JUN-1983,06-OCT-1982,,PMA;GBR,"KIDD RAPINET 14 & 15 CRAVEN STREET LONDON WC2N 5AD ENGLAND, UNITED KINGDOM",BUSINESS,
10009222,ICIJ,Panama Papers,ENTITY,BILAL INVESTMENTS INC.,PMA,Dissolved,07-JUN-2000,24-APR-2015,15-JUL-2016,,PMA;GBR,A B ARSHAD 22 DEER PARK ROAD LONDON SW19 3TL UNITED KINGDOM *S.I.*,BUSINESS,
10009230,ICIJ,Panama Papers,ENTITY,RIVIERA EQUITIES S.A.,PMA,Defaulted,07-JAN-1992,03-DEC-1993,07-APR-1993,,PMA;GBR,"TROWERS & HAMLINS 3 BUNHILL ROW LONDON  DX 774 - EC1Y 8YZ,  UNITED KINGDOM",BUSINESS,
10009288,ICIJ,Panama Papers,ENTITY,BEECHCROFT INVESTMENTS INC.,PMA,Changed agent,07-OCT-1992,12-FEB-1999,07-JAN-2000,,PMA;GBR,MESSILA HOUSE LTD. MESSILA HOUSE 51 SOUTH AUDLEY STREET LONDON W1Y 6AA ENGLAND,BUSINESS,
10009358,ICIJ,Panama Papers,ENTITY,FLEET CORPORATION,PMA,Defaulted,25-FEB-1981,02-FEB-2000,25-MAY-1999,,PMA;GBR,"MIDDLETON POTTS 3 CLOTH STREET BARBICAN LONDON EC1A 7NP ENGLAND, UNITED KINGDOM",BUSINESS,
10009359,ICIJ,Panama Papers,ENTITY,SIMONET HOLDINGS S. A.,PMA,Defaulted,09-MAR-1981,05-AUG-1989,09-JUN-1982,,PMA;GBR,"ALBERT AUNG & CO. 35 ALBEMARLE STREET LONDON W1X 3FB ENGLAND, UNITED KINGDOM",BUSINESS,
10009448,ICIJ,Panama Papers,ENTITY,BROOCK OIL S.A.,PMA,Defaulted,02-JUN-1994,27-MAR-1997,02-SEP-1995,,PMA;FRA,HOWARD KENNEDY SOLICITO [Mr Michael Chapelow] 19 Cavendish Square London W1A 2Aw FRANCE,BUSINESS,
10009449,ICIJ,Panama Papers,ENTITY,BROADWAY HOLDINGS INC.,PMA,Defaulted,06-FEB-1981,30-OCT-1996,06-MAY-1982,,PMA;FRA,HOWARD KENNEDY SOLICITO [Mr Michael Chapelow] 19 Cavendish Square London W1A 2Aw FRANCE,BUSINESS,
10009370,ICIJ,Panama Papers,ENTITY,ASHWOOD PROPERTIES INC.,PMA,Changed agent,06-AUG-1992,04-FEB-1999,06-NOV-1999,,PMA;GBR,MESSILA HOUSE LTD. MESSILA HOUSE 51 SOUTH AUDLEY STREET LONDON W1Y 6AA ENGLAND,BUSINESS,
10009388,ICIJ,Panama Papers,ENTITY,AL-AMAL INTERNATIONAL INVESTMENTS S.A.,PMA,Dissolved,09-NOV-1992,28-JUL-1995,09-FEB-1994,,PMA;GBR,MESSILA HOUSE LTD. MESSILA HOUSE 51 SOUTH AUDLEY STREET LONDON W1Y 6AA ENGLAND,BUSINESS,
10009417,ICIJ,Panama Papers,ENTITY,CORBRIDGE TRADING INC.,PMA,Defaulted,22-JUL-1994,26-OCT-1999,22-OCT-1995,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10009429,ICIJ,Panama Papers,ENTITY,VALONGO CORPORATION,PMA,Dissolved,29-MAR-1982,12-APR-1994,29-JUN-1983,,PMA;GBR,ROTHSCHILD TRUST CORPORATION LIMITED NEW COURT; ST. SWITHIN'S LANE LONDON EC4P 4DU ENGLAND; UNITED KINGDOM,BUSINESS,
10009435,ICIJ,Panama Papers,ENTITY,MRH HOLDING S.A.,PMA,Defaulted,22-OCT-1997,21-JAN-2015,15-JAN-2015,,PMA;GBR,T.R. SOUTH AND CO. 4 WOODYARD LANE DULWICH; LONDON SE21 7BH ENGLAND; UNITED KINGDOM *S.I.*,BUSINESS,
10009507,ICIJ,Panama Papers,ENTITY,ASIFA HOLDINGS S.A.,PMA,Dissolved,06-APR-1995,22-APR-2002,06-JUL-2002,,PMA;GBR,MR. ABDUL BAQI ARSHAD 11 RECTORY ORCHARD CHURCH ROAD LONDON SW19 5AS ENGLAND S.I.,BUSINESS,
10009518,ICIJ,Panama Papers,ENTITY,S.G. INVESTMENTS S.A.,PMA,Defaulted,06-SEP-1979,27-MAR-1997,06-DEC-1980,,PMA;GBR,"KIDD RAPINET 14 & 15 CRAVEN STREET LONDON WC2N 5AD ENGLAND, UNITED KINGDOM",BUSINESS,
10009527,ICIJ,Panama Papers,ENTITY,SUMMIT PROPERTIES INC.,PMA,Dissolved,20-DEC-1994,03-MAR-2001,20-MAR-2002,,PMA;GBR,MR. ABDUL BAQI ARSHAD 11 RECTORY ORCHARD CHURCH ROAD LONDON SW19 5AS ENGLAND S.I.,BUSINESS,
10009523,ICIJ,Panama Papers,ENTITY,CROWN PETROLEUM CORPORATION,PMA,Defaulted,29-SEP-1994,27-MAR-1997,29-DEC-1995,,PMA;GBR,CROWN PETROLEUM CORPORATION SUITE 21; CROWN HOUSE 54 LONDON ROAD COSHAM; PORTSMOUTH HAMPSHIRE P06 3ET ENGLAND; UNITED KINGDOM,BUSINESS,
10009536,ICIJ,Panama Papers,ENTITY,FENENA CORPORATION,PMA,Active,25-SEP-2000,,,,PMA;GBR,FENENA CORPORATION C/O THE KEY CORPORATION 54 HEATHFIELD COURT HEATHFIELD TERRACE LONDON W4 4LR GRAN BRETAÑA,BUSINESS,
10009563,ICIJ,Panama Papers,ENTITY,CRAIG CONSULTANTS S.A.,PMA,Bad debt account,30-AUG-1999,17-JAN-2006,31-DEC-2005,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10009571,ICIJ,Panama Papers,ENTITY,THREE ARROWS HOLDING INC.,PMA,Active,22-JUN-1994,,,,PMA;GBR,"MRS. MARY MCARTHUR SUITE 299, 56 GLOUCESTER ROAD KENSINGTON LONDON   SW7  4UB ENGLAND *S.I.*",BUSINESS,
10009584,ICIJ,Panama Papers,ENTITY,MONETARY FUNDS S.A.,PMA,Bad debt account,13-MAY-1981,11-SEP-1987,13-AUG-1982,,PMA;GBR,"CLIFFORD CHANCE (LONDON) 200 ALDERSGATE STREET LONDON EC1A 4JJ ENGLAND, UNITED KINGDOM",BUSINESS,
10009628,ICIJ,Panama Papers,ENTITY,KEEL TRADING INC.,PMA,Defaulted,18-JAN-1996,19-JUL-2007,15-JUL-2007,,PMA;GBR,HACKMANS SOLICITORS [Mr Paul Onifade] Citibank Chambers 562A High Road London HA9 8YT,BUSINESS,
