anchor_record_id,anchor_domain,pointer_record_id,pointer_domain,relationship_role,rel_type,from_date,thru_date
191851,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191855,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
190813,ICIJ_ID,286870,ICIJ_ID,registered address,ADDRESS,,
195078,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
190888,ICIJ_ID,260238,ICIJ_ID,registered address,ADDRESS,,
190934,ICIJ_ID,286870,ICIJ_ID,registered address,ADDRESS,,
190939,ICIJ_ID,286870,ICIJ_ID,registered address,ADDRESS,,
191884,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191885,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191889,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191895,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191971,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
191980,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
191995,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192081,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
190947,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
190993,ICIJ_ID,260238,ICIJ_ID,registered address,ADDRESS,,
195124,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195167,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195187,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195248,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195252,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195281,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192196,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195303,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195318,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195336,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195374,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195398,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192276,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195410,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192356,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
192425,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192457,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192479,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191124,ICIJ_ID,263710,ICIJ_ID,registered address,ADDRESS,,
192600,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192683,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192741,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191186,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
191235,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
195568,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195609,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192879,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195688,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195692,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195695,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191358,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191360,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191364,ICIJ_ID,10132686,ICIJ_ID,same name and registration date as,LINK,,
191364,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
191396,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195728,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195749,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195754,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
195760,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192959,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192981,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191441,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191472,ICIJ_ID,10136133,ICIJ_ID,same name and registration date as,LINK,,
191472,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
191515,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193020,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
193065,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
195925,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191659,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
191669,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191709,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
191727,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
191761,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
195963,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195980,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195998,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196065,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193258,ICIJ_ID,271708,ICIJ_ID,registered address,ADDRESS,,
191874,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193348,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193349,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196228,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
193352,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193358,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193534,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193536,ICIJ_ID,285633,ICIJ_ID,registered address,ADDRESS,,
193552,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
196383,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196385,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192021,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196466,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196467,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196468,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192202,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192234,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192240,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193762,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193765,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193767,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196506,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196563,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192272,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193893,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192357,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
192394,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192398,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192426,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193931,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193936,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193939,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193960,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193965,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196745,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196746,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192597,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194070,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196765,ICIJ_ID,259808,ICIJ_ID,registered address,ADDRESS,,
196812,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196869,ICIJ_ID,259978,ICIJ_ID,registered address,ADDRESS,,
192662,ICIJ_ID,259802,ICIJ_ID,registered address,ADDRESS,,
196886,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196924,ICIJ_ID,259978,ICIJ_ID,registered address,ADDRESS,,
196954,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192743,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194255,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194256,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194263,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
194282,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194297,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194303,ICIJ_ID,259808,ICIJ_ID,registered address,ADDRESS,,
197085,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197093,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197166,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197179,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197182,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197185,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197210,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194484,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192841,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197280,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197295,ICIJ_ID,260238,ICIJ_ID,registered address,ADDRESS,,
194506,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
194591,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194592,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194596,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194679,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194695,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192911,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197346,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197347,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192932,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192961,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
192980,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197361,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197363,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194741,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194778,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197498,ICIJ_ID,259978,ICIJ_ID,registered address,ADDRESS,,
193131,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194816,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194840,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194844,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194849,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197553,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197581,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
193290,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197584,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
197592,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197620,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197624,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197640,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197652,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
197699,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197716,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193344,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193391,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193395,ICIJ_ID,260238,ICIJ_ID,registered address,ADDRESS,,
193440,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194908,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194909,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197904,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195084,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195113,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
198010,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198011,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195178,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198054,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195259,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195308,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195339,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195341,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198166,ICIJ_ID,286870,ICIJ_ID,registered address,ADDRESS,,
193796,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198272,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198303,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198312,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198317,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198395,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198409,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198410,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198411,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195456,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195486,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195489,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195505,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195509,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195573,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193933,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193978,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
193985,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194071,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195731,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195732,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195763,ICIJ_ID,264047,ICIJ_ID,registered address,ADDRESS,,
195767,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
195782,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198581,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
198587,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198601,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198606,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198673,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198726,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194149,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
195850,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195881,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195905,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198826,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194279,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195912,ICIJ_ID,271720,ICIJ_ID,registered address,ADDRESS,,
195928,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195951,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198872,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198878,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198924,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195952,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195962,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195966,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196011,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194320,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194322,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196016,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196032,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196033,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196049,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196081,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194374,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198977,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
199029,ICIJ_ID,260238,ICIJ_ID,registered address,ADDRESS,,
194444,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
199074,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
199075,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194536,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194595,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194603,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196325,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196384,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196386,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196457,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
199091,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
199096,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
199102,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196462,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196465,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196501,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196593,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
194832,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194843,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194905,ICIJ_ID,260238,ICIJ_ID,registered address,ADDRESS,,
194906,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
199281,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
199298,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
199359,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194953,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
194961,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196741,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196756,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196815,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196838,ICIJ_ID,259808,ICIJ_ID,registered address,ADDRESS,,
195004,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195012,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195055,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
195070,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195091,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
199390,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195109,ICIJ_ID,263818,ICIJ_ID,registered address,ADDRESS,,
195166,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195173,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
195194,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195195,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195199,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195201,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195204,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
196947,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196949,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196951,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196953,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196961,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195258,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195277,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195312,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195317,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195337,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
199446,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
199452,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197071,ICIJ_ID,259978,ICIJ_ID,registered address,ADDRESS,,
197178,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195407,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195430,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195475,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195494,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195521,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
199637,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
199640,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
199645,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197344,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197345,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197392,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197477,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195623,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
197575,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195694,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195701,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195727,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
179197,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
195792,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195812,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195841,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195847,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197589,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197590,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197611,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197612,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197613,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197615,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197623,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197625,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
200057,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197706,ICIJ_ID,260238,ICIJ_ID,registered address,ADDRESS,,
197736,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195955,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
200165,ICIJ_ID,259802,ICIJ_ID,registered address,ADDRESS,,
197822,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
200166,ICIJ_ID,259802,ICIJ_ID,registered address,ADDRESS,,
200184,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
200195,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
200224,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
195981,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196034,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196092,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
196103,ICIJ_ID,286870,ICIJ_ID,registered address,ADDRESS,,
196120,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
197935,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
200244,ICIJ_ID,236805,ICIJ_ID,registered address,ADDRESS,,
197994,ICIJ_ID,260238,ICIJ_ID,registered address,ADDRESS,,
198042,ICIJ_ID,263710,ICIJ_ID,registered address,ADDRESS,,
200285,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
200292,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
200335,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
200450,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198171,ICIJ_ID,271708,ICIJ_ID,registered address,ADDRESS,,
200493,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198284,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198308,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198370,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198373,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198388,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
198422,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
179788,ICIJ_ID,286081,ICIJ_ID,registered address,ADDRESS,,
196454,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
196459,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198435,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
198526,ICIJ_ID,260238,ICIJ_ID,registered address,ADDRESS,,
198602,ICIJ_ID,288469,ICIJ_ID,registered address,ADDRESS,,
